Account,Token Account,Quantity,Percentage
8o6XxDBD8JRpRkNhKUrrP9SuEQsZsMHkVitGfgsgursY,A47p8SWPkJVDuzkFjGyCbxTuCg29Q4PsgtnWbbLeiySL,1015607.00,0.10
46C92rDyrgtHvYVeZStowJBKY515AB469AoFJ1dVqrdR,EVbXrAA5SzpwSNLT8edjeo9SHjKfM9KkDVfijp2eREVo,1013161.20,0.10
9H7jZ51YsnYUCyzMQeWEjR3HvAhYpPmnCJ1AHJkktwvQ,3ofL1wGhuXXBuhQX5gh3w9fekbgsW43BjkszatHAMMYh,992339.72,0.10
E48JiZ7Q8XL2zLLLjz2LQmdbBxZwqiGkyzUV5bieFAYW,HJ6keEj2FDcyM2tguWBYDji9vo5DWwHwBoX1KURbNa1C,955285.04,0.10
7CvnG2pvTPqYYoe6Sms3mRHSx7dogscy1LJNLYLG4vdJ,4cb8UX2tFnjzwj1WSuYvN8ktreg2Q4zNDhxbV6skB1Ld,909066.69,0.09
BiNDUh68wFjapaTHsjSRLQGuLZVQTsq74gBu1396PEj5,88n4yS9mDvVZvxhpRgTRpAinpXtk2eM33qX45voXF2fi,899831.87,0.09
3jpfrjeXD1g3oRJr7o2V377jeGRRqSLWSwW9JN9yZZ8M,DZLsvkJ3yACjRjZfSGcMtunKWvP6CBzh5qBXFFHfRoAi,895260.70,0.09
BCU31RaGskoNBcau14kXHLVokUQhVaHptYU9h5dLgLCv,BLHKNXGeytGEnEnZh8sFHx4yiqRrw5tHW48YCc2HRDZJ,890391.58,0.09
DY4Nidf5BudsHF3dBwuGnihqjo4GassNG2mME3u18hmM,9E1ZN52LMufzxJyPdm134nDhoLVn3YrKHknQexjmqr5P,883914.64,0.09
MYYCEe58qY5dGhqQNNvkv5brNZtoSbxQEcnmmRuvKAy,2D7e6SSyEAS9461b1FNLZCEVyhZj6AotEAVPo2h26Nyx,873719.33,0.09
7PjAwJr3S9FB1Sz6U69kSqRJ5VS3Qghtq2uGGpyFPRCH,Fvnoaep4Jqk9rSAsHgdDqx5sqPWRWoVWRTkHFd6DULGt,866742.69,0.09
E11sSEYkPXL1qH1kTxsCwrFJjAWGPd5k8kScFgvRwymX,H5okzGNw9Kf3WkgmiSuwM4rxCaTkz6EY49BEQW9KuzM6,862656.06,0.09
wstrN3iBRwW5neruY4UFr5tnAuuphJWpQwT9jhZsKM9,EN82qf4qKJ44r4x5UzH7GG5xhFR9HrQCBYdz4uoawLxW,858704.66,0.09
6RVDpL2XSs61PRDLwePFBh9wWxfoC3o1EXfSw2Y6SwUN,3r4wALCetQF9D8KQjMHBcHunQU3b1P14psNfcAtzaJe1,838443.20,0.08
HMVudr5iscVn7LNZ8rhVQrNdtb9VFtMoW3nbvfNjsSmV,5Aq9xFuC5ah8ss9b6SRNdbcesQ3wEDeQ6ad46wCvXXwv,793009.95,0.08
CUVxcLddo83BYuZmKcJBwQGJJn3CKJaFrPB1ubX4u3AR,S3SkrHhy7HRfg7w1NT91aYGQ4ZvmRMk33az2mZ9twov,754605.84,0.08
761SrxsJkyL6zL2E1BqZ1mcJykfNKFaQA5rNiAGBZrWm,GDRRVdAAUZp1eySN6BwkuXZ3uDgaQKQYP8gzcDQ5WGAW,689477.80,0.07
E6MYYuPW1vnWMvvVJpbAsSD2NkF48EaUWsHAaMkRhHNM,21xpcRjomsqa2EpqRaeBUCgE6sjoc4ik2rFTfSRer3UX,680942.08,0.07
85WZEanGpZRYm2BQ496Lqub1g4cNZmoeyVXSWmTGc7fD,AA5nNkHxVCKz6ddVHXXX7frEuKobW28E1RayAhGm4H9T,675852.05,0.07
GTsJRUhdFEk8CB4KxzM6WKgnAZu9f7gggzAZGHfgPY3r,DkvkYPjuZ85L5NMPirVgSTyiYRzbrAyxZDsQdG6dw1fH,673729.65,0.07
HtdkgpqrLv1CUVvK3DDdLepeyXWrewdUvVUfHmUc2vQ4,CfJD565g5KKY8XNFuxkB2Ymi9TsfHos6Rc7tfjKGDHzD,651951.69,0.07
6VhC3uc6KagCkYF5uSTHP32y1qiLyJ5bXFGLC1dzn4v6,FoTow5Mr6FtdtNZjS6AQzxXG2ZRjeiTDbJnTdLZz9rrm,646157.35,0.06
6zMWAkzWbbvP5FjurQLZBjiXko6QRDC12CrdhYEDuroq,7ek6A43rtUZSSvxa9typyWPbAyQewdZnjm9ruAvPY4oL,638967.14,0.06
7NHrF7XpNvZPw3PbfuP9rAZemxuwQXnm74N5iLYWUyMK,7cMvLwcCVHhGGzjtoH4RFH9r7GUtJpUE4gzv8cNb99ho,630266.98,0.06
2m5nrot2kyD1bjt6FAt6Eq52Pv1NEqL7GUm8hvPDRPNC,4AJvEreWmqU7EzER3zDQmXfbDpRD3VCQBBbsgceKrMSM,623858.61,0.06
DTuzLjZmV6VSw1ZRRqBvybSgDo3ghTPQnVxBHHfdHXtv,9eyVWdt1ddxDPnPKKdDuLtTGAgBeBQ6kyqdufPDYCNtC,617429.58,0.06
EYA2ktdUaquDKm8jqWM3oVYYGr3Kk4WpyZWvCqbQNQVD,2fPDRzseHd3R2ivAJkRLLHkscajQJ2GTDt2f4TnoaV13,609870.71,0.06
HzbUkA3oihYVD97Jm3ox7K3Qw6wLNBADtRiQ4JCfSJyv,ELfXS2ZmcDkBTink421VbX1ZLSp25V3Yrynumv4x6YRZ,609613.77,0.06
Gk5BknLxYcP5a5b71NR75ngvrCiNeyiKtopSXB9jo8tH,Ewe8o4YtxFWeCU7iWpvJCZuGH8c3KZeWgGaHsHP8Jn6,606322.94,0.06
HkZY57geqBLChffrnpzzy2s2D4a2Wp3CbbBtvx9GuS6o,F3GCSQmr9TtAV4m6dREe1rP5tbPhWYsmFoTKgkiTMgmF,602527.72,0.06
EjLGXrLoD6GB5eWaHBXngUcwP3yvqyBKcqAouhxSo2Q,G5p8SNLYtmYDKGisb4MLX72A76sJuZcphHyCmpU9EK4n,598740.68,0.06
3aDyx232vRmDPgGFX7JkQNqgXvpZ8DGpF2ai2DCrkGGY,6MhrNEjaWotkdowhR1u2SC9jEVxUikJ9UjGmneb6AALK,590079.07,0.06
DwJjGQuVKrDVV6KpJ4GE8UmFPZZhokQWruzRGP83ZRGt,6c1vyUojifeG9qWSmWYW7hjbPCENMWwAd2WP7dviPXZ1,579283.14,0.06
HkTHDFEkMKUFMkVQwyfZ9PLdEBdT6yqKWMSRTni1Z81m,6CAVciYE8QTCbfbjAGZdpWVhMzVaGBf5uDaoXGKkf4qT,578806.22,0.06
2mx7f8kEvYyxqPrgXF43mDVRfvFXLyo4swWHegXZbke7,FVGECE33UPmQJG5txwNb6dU7b9La32xktj7dZ3enVwZq,575471.95,0.06
ER3BydzFbukv3ASAD1prNHceLNGcuifbRCNN59sFqsgM,8Ycit7rnzhep9h7xjkjHEZ4g5HJ1M6xKjZ2Ear2xoimP,567781.68,0.06
4pkVQfCu6pZLm7KSCw2q3JptJ8sH2CVkHsUeyGV7kD6H,EjWwbSRxSSDLgDkdBCFPpUyQ8gksVCQyVSDW5hxgu56A,565869.12,0.06
8w2xGUXREBi7ggo1DJ8xEfFWNrdztXErusHQs18wC4Ct,6X9JeVLNANk6wgPzvqF21wnDXmFyQXp7aUXvseYbUxuQ,562784.47,0.06
7oDfJdympCPMEYjVLQwcwavHcfeuHhqkgmUmigeikNg,HHN7gKGK9hwdQQAYDkaxDQwJZXDHnXvFv4iJBybECVbq,554680.67,0.06
BukdCViFPVvuBNaGx2pwpy6Ui9CLKUnapfWzCgiNfrVH,5N7w4EffnWRy3Mxvzwty5srWTDbLpKteqSX7yUi37gqW,554389.38,0.06
5dk7n1u4aHQUASxtJ6YWfjDpa7TPbz9pUjpyykBBqTxq,5DHC1TvMTFvsKxTC9fdkJRT2Q5wSZrxT9xYMkvVVZs7y,554366.00,0.06
FqFcTd6RsjUq6mvEex4DKvQKktfdnRhphiBAcmRYSM6a,HL1aoX2juHdx9qC1aoodY5DtNxxAnbE2ZCRxax1g5wmL,551595.95,0.06
44EbxhwTqo8ZZAzG7fey6DDdRfJCHwSR6ZQDpH83Pt2d,Ekq27GtZR7QVWP8f29ZVNi8nszWRAVjGwsMYPpj1C4CM,549003.14,0.05
Aj5ayHfGrFVWtDczFodZVMiRVC4dDEDiPRcDz77qkngt,4i8GBbGruHjXcGiwrfeG2MX4UW2AUr1vSxjUtdmpf8of,543573.14,0.05
9YUvMYbWafJM6bMzgUBzPNJHxcrZR4uhV4CnMQTVs8i7,Hn83hj5eM3p1c2TSCH77WwJpJ5NKyStAFvH6aR8xdgcu,534841.75,0.05
EFeEkP88j3D7z2Bh1CxnD8KY5gBgd8qsdA6tdv6n4X8q,H6ygSt3RjLEQtvsjWePPDc8YiKx7ML146suLMLbX8why,516147.76,0.05
2nsB2dY7zJ9dVZKDMkfsbHWrdeCh1gDmVNM9mPs5T7RU,8sePyN3NSw9dmFNreoKDg3HU67RwXS5GZg3DWyPXipgj,515745.59,0.05
2YbtncJmbeiMaMYkZK7NBqEkFAhd4WZXxKGPZp6mMJ7o,8tNfXxypPBK43dbiS2SHWZWD34wWDN1wq4nkeiuj8Wu6,513857.97,0.05
FsoqnGDqtr19kb9pn2e6Q55pDfi59KC9k1z4VoWmwvZv,Auk1TKnMPUFUkwr172LkMBGV2AoXFmddTaghGT9kvvXu,511365.20,0.05
CjAM4sbr9e5qoLtQrXnVMkuaTs4e7QusRsKF8jmsZmMH,9wtFcwjJ3z893fg4JawNSE9Dc1eryx9AjfCaVsnKxDU9,495380.93,0.05
DLPLbFC2g475SKp1VBzcU7bFzB6Mibi2qu9sNTVnCMtB,Acf13CyYknxj8PyzEY3n5S9zWVyykWn3pewoeXCTpU94,492667.11,0.05
BnW4MEg1rchc2AdUbv1RGZHnn5GtyYt4Z9Uki1LWwSQk,5JmHwybCuBTeTyqfP8fBJhAKAQAoKiwwktH8uRADnCXb,489654.18,0.05
2vx8cqT1WQxMQEBmkfqDLXqf4C3SQ9ngTyg2DGn7fRum,HYjRSD5a7EMvjY9AJhgM7QDkXWxoSh5Mh54XoSN7HizM,481469.20,0.05
CiGaaA1x2A1d8a6EtAkXwMNr82AGWsYp9uGMgBPBUBj5,EYfF1x2jnmoBbQWAjtUeBut2PewpKFexa5q3BFAhkWTG,481317.39,0.05
8cagFWpsUXNrMwCK5n469TKBvMDjhNrtq8ZYJkHngemb,2ewoL9RSGsGr6oT3Q4kBf4x8vMwV9pzjFo4T9euP8ARw,481182.23,0.05
s27Ky1cUyi7eASbcMJTNFh381yZT5SSQt8RsPUzrz9A,heYheX7QRVoPpqFq2LLHaVhDkFCUw9kyYwXBacJfhHz,478721.33,0.05
A8ZiYcfoESMAh7maacZoGJ7KSpz4SKkiho18atDwFSS7,4r9K39h2ttBG9t1q9HWSaqAw2r81RU5mTqj22qAowo5k,469472.47,0.05
3Pp4D3Er1j26SEA67FEVGvnkLDN85A5R7hK9ZmERXbrn,AfdDw1dkkp8Hny99oRTfFgUo187ybLwegwy3Cioeij8t,458871.90,0.05
GpFw1gyEjYveYDzF6cShvMmdteApTL39paV8F3N3EJXf,6sQ39EmJ8zUKD4DPZ6Vxe52oxxne1kxUCMPtFs8jEtiH,455025.82,0.05
BM66gmPqhHwyAUBSLySxWAP8WDJUTiporCVEZEapH6Mr,AjWKVQxBk94KZkCmY5zjDMGPF8Gpza5grepSm3BK6tWc,453992.50,0.05
5c5EJtMdm9PQLgroQi6z3e414hk9Reew8ZZxF2v8cFCU,iUYEBZqb8jJsqVjPukAd5Kbmqmsbne8nHCRPJAjYfqX,453522.45,0.05
Hqq6yusxaX65Nvsmh4a3X1K9PAjwuDKgDHmUeWFsstut,J8fJbkbMnLBRgmPVoQg8umvFCEGiNRyqoMAGFuSFDkpV,448839.19,0.04
563LPaFyLFqi6F3f86fvUt9dmn7Sj37H3uyfLcgt9Fyz,FfgSGu8ShiwPcML6ydYxZr94W41Gzv99dwejATPJBbKy,448578.67,0.04
G3tRrYxY7V7poWVfaRc2Jo36putKQp7SpqyUTpAQ2mqe,8utHMLDBSEgCnfGPjsvXWhWa1k3hrcbDA8dqBcKEP9qk,445434.37,0.04
ARBptBA6mc15LANwbvyC7gz7jyaxgFwvRTVxTAoFhFPW,9gp3NWzyftnM8Pn82eDgYhXbXiBusDv11QweKCf7RjyL,443550.89,0.04
7D5gt6wxRbuAKPrh8W9GUaPeYZACogdAaeNxtzGT6ucg,Bnku5YXHqazzbVV4iMtB7BCXaeLFC3aqXUvPjdTXmLgd,441732.99,0.04
DWsd44fhT7kiQjH8CnzqQDye5wXThrS8wyS4uNfNcNLi,AmW1igK7gwi1rKzQPkpwMhJnsc5sCxRoitUADv1vqRqT,438399.83,0.04
9p3ivFSP7sQzrVTpWGNqxdL3ZdFPuKUe5HMP5PRSx68M,F7ufpBosthQgesqmrG31x2rLqyiwN6d5U1Mh8QmtMXN4,435110.59,0.04
tckTs1v4fby48rFTqySWbgefUzU58PaswEVrQWZuCxx,4N8Mu7FSLti8fZ9E6FXxKrBM6iba2JSyDJ6C8JcvivF1,432983.76,0.04
DcrcVuqsNsE9GwnuYH9EvewSR1JLf5NZBhS6Zve1jk1F,FAdhmW3SuSRR2nbsVMED6ZYQJ8FvaMFzBv3NwJEykdmp,431967.81,0.04
8FUo5jX7RSq9UgV9YpsTdR8bWuVHZ8uRh61m6Zadn9Dg,F89N8QwbeDeumanJAjn5qLtEJdMoLmV1zriuCcy3a7aQ,428225.36,0.04
8WNJ1LFXhwVyqzkjD1rK6qo6euiGsyBG4tJD1b9EPxyj,FMJConLSjFL9yA2HJqFGjMT1k9AJimLLmrFBAVeLuhJJ,419783.15,0.04
GA7xVneEhsGapD3S6iEzQBFVmzUFH4kRNYbjFwDsEvfW,2EmKkJroEQLJY6KFC6rwxz4H7t8QUA3UbtGWWwAcdpam,414893.74,0.04
HNiShrtqK9M4jxGg15FdmYBZ4kXU7eH3GAhmyJpuNwLf,E8b72frpEkWRGmihkjCXjmfLT9bWLr432KUNcLfz4TSp,411308.31,0.04
ATi9tsrktPt3uoHUjENCFwwrxwnQmrqvmrwddudgRLwF,7tohoLpKHSE1auccyvidsHy25QNAGjiNip93JzA2TNuU,411153.16,0.04
7qskGugN4azmns8saW3DF81EUTVLVRrme9wnEFMc2S9m,3d9encaPTtGP99cep4gAnDmzTZG5LiseZnArFSQdaw17,407560.35,0.04
5VWT3Tmysm85HJW5XJnKbAznStyND15UG3h24LUUwt78,BvNEQwCb31jfWSPuTwb1Uw9LHf1CR1RtZ75dEEUfCypX,406499.52,0.04
9ce1oEjY4BumdnJBodn2BXe3GUMHFbDqdSAjCkivawuc,7ndaj2fR4tgHt9htxwANmtCdrjHg1i8mWS6axGmMMMuG,401293.33,0.04
BRNZD6g82NqcZipRC6Jzd8YuDoTWbHSUyXoHP8MufMqW,E3iMjaR8i6nUZL6pg3TNZbneXYtv1YvcDJpZaLLA9jRB,399043.47,0.04
2W7deUPs1XRarzsUwGuPqmdMftTCShmeZqSQSY2iA8K3,EZpeQKbHrZDBuK9GBEBmSbY7oiCfU74Ne9jKa51HpMQS,396430.88,0.04
64uyzLZsD1o2gd7Gt91eBivTjrKaNRgMVy8QbbHbWt3w,CZoYTJfJAnPWky62aRbjx64vde2QgMK4iwbxHYzHxRgu,395460.11,0.04
E5frRtCQd5f9grGXnxmifaF8MMCqcygThXbjZ7eKMy7e,7ehwTaFwwmKAa2FUYWrVJt3KR5sEUGaviiaeJDYscFSP,395007.80,0.04
4cFBykq9Sm9L91kniRMFwDP6bsGcSrtCQ2efM2i72PKN,CB3AjHJDc1KdWhPy5VH5Vj5SFvnNSYA4DGCFayWnsRtF,381208.16,0.04
C6nrDtj1vrrWH9YU4VvTBnd7VxMsfaGTkG4ikwokomnU,FiHemcZmzcJu1uqRBXuDJCacC922xdL2TZcpkDBsVbKx,378043.82,0.04
AweJK6HM9rXHoA3JmrZ9CrGWHHkEWZycSAsjJQXrGG7g,GJP3nVHpVocqgKomt2Mh5x9ce5sd6nLssfWqyiWdnA28,377617.69,0.04
B3nMnyWGQShXUXKVYEpc4ZbpwsspYG9aNYQ92m55g3gZ,9nJmhWQUkH27FhkAAJ7LJQ5mahoeizDUNjJ3EXv3vjdd,375932.34,0.04
DKErnqyJJsnZmXhu7Upeo8xGSRKz5uZRqnMP9iM4eLQL,CGeZyXs8oQyZ8Si9cBrz6gWHMVbaoD1Jiv3r9MQ78iG2,374560.39,0.04
EC8HvKuNGFpp8Nq8o7Ef7qVbXoiWae2vzfzTLq2Acb9Z,Df8ikXycQEkS8QSZotpjyockdQXs46FMKUMBFrVBsCdK,368041.02,0.04
4AaZoXPHZuSh8fyHafVDtHYW7YEpAdPTDPY5cggGBD99,A6mqaNPcpAghvqGMcBc8QNQCT4QsCALkBhFF3ZW2CTF1,361936.51,0.04
FNnHAvUiHQrxEv5TYuP4NGeNei6cpBNoN79Cx5nMxu7D,DschHABgVc556mAxYzXGNtHD6iV6sgXCV7TvLeq8o3yh,356448.25,0.04
6AMaMQbugzorH4xXcuGCqzExQrLVwPisQkbRRE8HhqLn,6iZDWir4E9NGvNsXWeVTzr2N5DSBYW6gpaHB665taJ4W,353543.95,0.04
1EAMSBfET47CR5VmXhbM85zgFQEYVtusGe8R25j6uso,DwZjwtznwk3mbhbjBm1KFMtj2zYhmhdjK2n5ubTWVZA9,349777.43,0.03
6728bZjGCxBfGK7fo95irEWG62TAegTV9zH12oPdV4W4,CVput9uXqFU7JcEAfubwm49knaZpTUMD5KwLMHSoPWg9,346058.90,0.03
2ot56iTBSiJUs4YX5pTVDi65bbcZ2ac3aGVzu128ryPx,HZEgH9nMMNBLT5uuGDJ61kmtvMNWb3s4QDrtBRvTK5t6,344677.49,0.03
7XTWjn3eWcbJuHVoMTyGjkuob287YXqRozY39fiutg6J,DyN3cK5fbm2sroKPJQsxVbXxEwRQt13wF3Vpcn4Yp3fd,344093.90,0.03
7VkLao77zML18EK7uWN1G9Qp2oYVkJAFK3uPYGtj7xFo,2xV8isueJmhuNTaDFjeBKtcA9venRGYJH9foUke7wtwA,343181.14,0.03
32wa1nscX2QSrVKzDVcUpQfxmir8kHPFTYGgN6k9f1qn,GURUyHksBUmYN1PjgnEXrycUwJ4J1A15USzGPSkzyZBa,339305.88,0.03
5AF8ZSCMSfkw7bcQa1bcSjfS1RASyPqNRybCxkdDp6FW,GKzMwd5qBzX6xymQXChT2t1BWRzP4coaMQXQLBEB2izD,336362.09,0.03
E3eocYjywLznBvgXfRXwfaW6k7x6kWHdeotnhz9RvGvG,9XP5qdm1Tuut7edh1iRT5vdQ9xjNdFVgoWqDi5uzVKv9,329240.07,0.03
DGKBcgcSPrZYu4g1YxEFHvJhunToL5UD1X2ULc1LJaXM,6DdoLCgkQ9NZTF7yiPHPFvVtp9vqDRLxPK1U5AVTmRmf,323953.49,0.03
3qFsL9mhbtp6DjmdzLSXZjvYzSoMuYH7MvEXygsfG71E,GFAkzTiUfsahqsNP3V2dY9ssitqNKYepQJ7SG1sK4Swm,322338.68,0.03
E5hdtfxm9ZD6zjU7BHA1wyV4AAS3KqwaPUrBF2xpyGvy,3QjsH6iYc6SXQ5ko5bymy6bEVY5KH6TUiYBcHZH1MSyG,319997.45,0.03
8jYp6H6BhVMhdXdU4sJr8ADbX2zvTXE9vgyi8AsTtFdE,DT2PctVtZFf2gDWCjXsSFbSe3hKwyWQUNg2vuUeRy6kM,316312.97,0.03
dnPeisscEHAa77MZV9kDhj9o3Z3F2dnu8ipUYp66t7w,HckZVQywtnJxdZcGFNorzeZM3WQRJc8obV3M7TtaiveR,315822.94,0.03
37oCWMFn7LddR229rU6NNKyzZjLqpLdsxUsGj2fDDqEa,ENfkUdGooykoZFeFe5pkrjNQoz2CMuruay9XEfQqKpAQ,315188.32,0.03
7DUaSZJebXTJUjx7WztsJqwoC5P6bjgZY1wjo2dyPqE5,CEqAZseTpvYLjkntH2umKjSjqyLA7k2M57HuwCx21H6U,314762.44,0.03
GXx7WbMCCpG3GTGEXmU8maPoGDXoNNyKFH3vATwp2kkK,9W9DcgNmosF41Jx6CRkhiCuhGUJmf78osc7EvdKrGo3g,312911.63,0.03
3bTdofCudNZVMoGrMMPf7uTJxyPadbFU9SuNNQTqA4Nf,75m3pjw6kvGRyX6KGjUvb9mVzGBAHfpdDu4AeFfAaFxB,308621.73,0.03
BnEPJSLZet1btpa1RKUyeRKTpDB8xP2WRndTas5Ydaef,DwNEV9g6GH1DL7mHLwGJL9Es7WxzpQZ4hWWVHWNTXkrJ,301411.97,0.03
5y8KJLAWAHx3qdZK3Hh5p19afctzdVtwQcNELo415G6H,DF3BaXK1qNf1FCoRRTmLVAnNos9hW425aTBfeajacSpN,297912.19,0.03
GaLjfDE8Gqj5NsCWCnqxUY4s4jYYAn99r3yk8iRoqh8k,FHSxaKWWZzhz2K1pJnmqw6JUNp2pyS6jHwjcQNXJE8XR,294945.70,0.03
4FjHm48EChVifPQobQrQPGK5PYxHm4aPDwkZ1hHEGZ3i,FAYFkxgnQX4LeKaErZfmzbWUCfrJWvoyCFRKjU5v5HAf,290470.07,0.03
DibLUJAn2iuXwkQb6RLCuFLnHAyd8uMxMAkgT6HrA7Qh,5hrvrgNtQqpKgdpU7E9bSVenyqBjrDRe6mourHRqT7Pz,287003.67,0.03
HbcuzUPaarSoftKE5V7TG5WcQyb1y9ffCeELqQ3eFLCb,6ksrdPqyrds1C2rdmW8ef2Sh7qASL41nsnX7VVKpkLdV,281567.38,0.03
C4XcrPnCnT5cj2mkcPQhHSNeYPvwAaQBr3hvKHcJQp1J,87mUuTsQ6NZXxLahkoRoaQu9ghX21Hbe7PNK1BzMzHP6,281484.28,0.03
9dCNc3rToCoFreK4j67tmoEqvQGETzXNe7dp8iBVCwGP,EABTdX8FCotohpJj1EcCnYHYBg6y9VekUZo9qmGRwoEm,279717.62,0.03
5mRrU8kfoGEUCziPN8PDzGHckuzrUduUP2F8WByy3nkC,9f6cxY2GaQ5aVSLRmjjZcrcHb7KEo3GcmZkyaj4UCaUU,279510.42,0.03
CcybgTUQvaGjiXEbaGVHPDGUff9SNofFssti97eCdwNQ,29UBQHaHx5q7AMhFq967wyscLsuRbg1pwB455YHEVhxp,277838.92,0.03
tR9QXDVRMK4toCMU41h8hooDeFSipaaHcADtawJtN2h,3d9Hj4cmmFPmJAyV6TvDrsa3oz8pu27NGzgyAJPB2Bfs,275232.72,0.03
9MFyc8v1maRsHDftTmhD4w5CbvNDkYZg8CbqCefX8z5c,3fmKvG2mQe1sRp5rSGnSLCCweEfmRTrQ4Muphzqnhuah,273433.75,0.03
BS2wE2TmsE64xCQryssCM3XxGTs1Z1598SvGKo8DknG6,6gbSepXZoeEsqMWQiNjD56C66SMW83GCU7zoNrENf9eY,268887.63,0.03
63UBNcwdgYfFQCidxNb5zmmFLYw7rywsgs7amMCopjWL,HZC154J1qC1Y8aw8Ahy3XkHWXko8HBuSD9aPzMiYo6wZ,268792.14,0.03
CK1J4peufXtWnbUHm4hnCcoP4NRBJ1zoqinvZ9AbF5yj,BFDJRU9jBCZd7n7RMuVs7Mmt3HRcyvPHXvapkZyAkJfS,268476.06,0.03
8YAYBiEbiW3Feh9qLdEMSsGeqLLR65P8eRrRWMg5vyus,5soV7uVxQ4FuGMUQgkgP5yC5doBnMQdbRSYKSLMjhsfr,267965.24,0.03
79dXVX68wo3Ts3CUebCER6oxqcdyb83duCv3YcNBFC6b,9qwSGdcnpbuLM1PSoCYtReTVj7NNxFZdk94KYztzc1k8,266441.83,0.03
8zEvRCyzTcXZo1AnArpMGc6Fsf4BEipjVx8gZZkxXe2H,8bD28G7GH384rb9eL626w5faCYXdPHKe9zHm8gfKh16r,265535.59,0.03
J4WoCp1Let8St2xM9PWZxq8bZDdZqS73rxgy3CWd7xwy,ERnnF55A3KRiNhFq3tDTpQPsYRExyH3cX3S2ZSxdmhPz,264250.94,0.03
DuhS3ymsWwwTwe696nSA4pFV9PtWq3wUeNp7J6tBzyHs,AfmhjXm2VD96suv6PBFHqTgyHZRvdTz3h1zvdBj6UH5y,262029.38,0.03
tvNZ5nQH7AZqUgaLfwxWhMNKjPvYjE44EPUBEHXFsW4,FfUQVtYBrpqFuWnpLUeXZj3VLP3eJL5rgyzohEC7PP9j,261974.05,0.03
EP7TDmxr92ReZm7bsjx9CTwT5ZcoAAL419tmtEpPpnWt,AgeRktX6y6P7z4ASWwvtn9qnmDgZMrJYUuQfJgqm3RPN,260670.15,0.03
CTLRyD8FgMoKiJrT7KrGKLMwyk2JsfFWSebWSudKJb8b,8N8gkodYTGbkEzd1hw39G6oiYWjmc9vrpg3FN9RrTVw1,259986.83,0.03
F1QYqest268LhqiSTiQvHeDPXPSoAuzVTMRzo5TXBDrv,6BTSbLVeH9QZnxx7AYpmDbFHinwR4pkeoqxbniiPPcdK,255235.59,0.03
7uBp6ECAD5e3EAXJpBQAza39myoTu2igPsHrLAnQoxnw,HQijYLXayBSCBCUWd5uGubSBBuf5k9Q6JT3zEdwtHzXL,252122.07,0.03
FjBT6rDGU7HkexWqqA9yRZv2icNwMDKc94oPcE6CVbjm,FvPFBciznpvPLEGiVspZg96MKHGiPqg2tgAQfpAkxVEs,251325.01,0.03
FaPzQ19919eDUzGWzUk6hbziruUHDBRtyh7jBQjsixZZ,DHJSiuGjBRB3Esk8BgfBP1CcbDq3wmoit165TznLmwdu,247968.07,0.02
Em9ABZzn9Ca9GNC5zYg3FyqtjxArGM2fdiAR2YEnBrNa,2dhRJaCuFLjFGyoYZnxxBzQt176CQfPMRMUS53eQUsGh,246507.17,0.02
DXrXFWm61So9V4V3UffYFAuiCnzmME89XHxFFWoSem1E,GafrnXxExmLE5mQUh1iXJv82zwmCXvG7XXksSRe52DNx,246313.96,0.02
FxYdxeSvoqfZt3kczJNXknbC4CLC9fDqTj1GNGerdrEt,AmtuSpQ3aC9s1eXwBdmYSRM5MN5wVKcEw6h4FBpeHJZN,245534.15,0.02
5tzqpidcAevxqd4ESXvq1td5KuiTRAm3oRqPBTYpu715,6cPfSppcsfSCiDN2JPNbCgGUisacGtjHxhtJ2MC3QWtR,245447.18,0.02
7mNszQ3zRxpfifLkBG26ai58hrn7ZCME62RX4EaEunYv,9bLAoGWCEXPkmahNiWPtVFkxXGNNZ7GV1pQwNPztMbQQ,245355.45,0.02
4LSqFdxmWy1FVXgF5GuweJsqUf4giHvyKN7ts1KCnne3,AQqJoqcsQ9r786rYxV3dFgrzN9ptTfrGhheyU8hhNFPZ,244566.49,0.02
wH3Wk5X7WLCScgSzDoZvSTG3n9SKvBivXGDn3k5h2gx,2ErFoUExnUKkgPnRYCRjfAcEkq4AuE7cgoyJMz3tQYyG,244308.77,0.02
737kw9aoLvovULXHoNxaCCzEipfc4QRcGzLQDvkM3mW6,4TnMRdiZEG9zePRiuyhENdRSFMAr31E76dckNEcaKoFs,243378.76,0.02
HuE7hEPSWhfSTh82y8MLkrHBDpxuwKT624WMWHdS28be,7z4rCL5WW8jD5tHgAQ8oS9mYHzncKDonQNadEeeHh2Hk,241661.76,0.02
9fBV3E82f8C8FESG7Z2L7BSri87sA3XpaCpwK9uNj5Ei,EBxpp1v1cnuZWcMGKK5BHw3aoqi8UqdAkk7ENkQy5DBS,239081.04,0.02
BFQa1to5T9he2ATowfLAiyRngAq1qTSg295hKHiCfWj6,B1uAi4daWLuHhnARYwhJSLw4ZUQZyuk8Nuwn9mQEYyz,238024.01,0.02
2po972Ci9yMQXW6zWZhTpMW16sDb5x2ZgWsdikHUuHng,BSSYgByJT4s9pW3Dj4qa7z9VRE1ejE3nYojgjfrzgnTf,237311.75,0.02
3hDEzpfa4c5zr46MjcRmmtq2gHLjExPT8hjXUGZbQ4mM,GTkzxUn2WyGezHYwLC5zhryJaJ2JEVreUnNwvtkwuqPG,235444.75,0.02
